,text,label
504,"Ha ha ha.... அருமை  ! மேற்கத்திய  உலகம் ...; அதைப்பற்றி கொஞ்சம்...; அமெரிக்க நிலப்பரப்பின் பூர்வக்குடி மக்களை அழிச்சிட்டு அமெரிக்கா கனடான்னும் ஆஸ்திலிய பூர்வகுடிமக்களை அழிச்சிட்டு ஆஸ்திரேலியான்னு ஏகப்பட்ட நிலப்பரப்பையும் பெட்ரோலிய; மார்க்கெட் , Medical drugs லிருந்து உரம் ,பூச்சிமருந்து,பால்பவுடர்,; சோப்பு,...Google ..Faceboசரி ..ன்னு ..உலக வங்கி அவுங்க கைப்புள்ள ஐநா சபை..அப்புறம்; ஆயுதவியாபாரம்....இப்படி பணங்கொழுத்த நாட்டுல நடக்கிற காம கூத்துக்கள்; வெளிநாட்டு முதலீட்டாளர்கள்; மற்றும் உலக வங்கி கடனை நம்பி பொழப்பு நடத்துற நம்ம; நாட்டுக்கும் நம்ம பண்பாட்டுக்கும் ; ரொம்ப முக்கியம் - யோகி",Non-Hate-Speech
505,ஏற்றுக் கொள்ள இயலாதது..  எங்கோ நடந்தால் போகட்டும் என் சொல்வார்கள்... அதுவே தன் தான் பெற்ற மகன் இப்படி பட்ட உறவில் வாழ்வேன் என்றால் சம்மதிக்கும் பெற்றோர்களை பார்ப்பது அரிது...,Hate-Speech
506,இதுலடா மனிதம் ...,Non-Hate-Speech
507,உங்களை மாதிரி ஒரு சீலர் மட்டுமே நல்லவராக இருக்கேங்க சமுகத்தை பற்றி பேசுரேங்க பலபேர் தப்பான செயலிலல் இடு படுராங்க பழிப்பரி செய்ராங்க ரயிலில் இருந்து கீழ கூட தள்ளி விட்டருக்காங்க காசுக்காக அவங்கள மதிரி திருநங்கைகளே பார்த்துதான் உங்களை மாதிரி நல்லவங்களையும் தவரான என்னத்தோடு பார்க்கிறாங்க,Non-Hate-Speech
508,நண்பா உங்க நடிப்பு வேற லெவல்  காஞ்சனா படத்தையும் மின்சிட்டிங்க,Non-Hate-Speech
509,பப்ளிக் வழிப்பரியர்கள் ஈனப்பிறவிகள்.,Hate-Speech
510,நீங்கள் செய்த இந்த நிகழ்வு அவர்களை போண்டர சகோதரிகளுக்கு மதிப்பு மரியாதை ஏற்படுத்தி கொடுக்கும் நிகழ்வு இந்த கானொலியை கண்டு கண்கள் கலங்கி நிற்கிறது 🙏🏼🙏🏼🙏🏽🙏🏽🌷🌷🌼🌷👌👌💐🌸💮🏵💢🌷🌷🌷💚💚,Non-Hate-Speech
511,கண்கலங்க வைத்த பிராங்க் வீடியோ,Non-Hate-Speech
512,"ஏய்.சில்லரை.திருநங்கை.திவ்யா.திருப்பூர்.உங்க அம்மா உங்க அப்பா.போனதடா.சுன்னி.உன்னையே.செருப்பாலயே அடிக்கணும்..திருப்பூர்.உங்க அப்பன்.கோத்தா.போனதா.அவங்களுக்கு.வேலை இருந்தா.அவங்க ஏண்டா.திருப்பூருக்கு.வராங்க.மனசாட்சி.இல்லாம.பேசாத.நாசமா.போயிருவேன்.பச்சை கலர் ஜாக்கெட்.திவ்யா. கிழிச்சுரூவேன். இடுவேன் ஜாக்கிரதை.இந்த கட்டப் பஞ்சாயத்து.பண்ணிட்டு.இருந்த.மத்திய அரசும்,மாநிலஅரசும்,தமிழ்நாட்டு.காவல்துறையும்.கையக் கட்டிட்டு.இருக்க மாட்டாங்க.திருப்பூர்.கட்டப் பஞ்சாயத்து.திருநங்கை.ஜாக்கிரதை.அந்த.திருநங்கைகள்.பாவம்.",Non-Hate-Speech
513,அது சரி | தவறு  யார் பேர்ல கற சொல்லுங்க,Non-Hate-Speech
514,ஒரு சிரிய கூட்டம் சந்தோஷமாக இருக்க பரந்த மனம் கொண்டு வரவேற்போம்....,Non-Hate-Speech
515,சிலருக்கு மத்தியில் சில தெய்வங்கள்....,Non-Hate-Speech
516,அன்பு என்னும் உறவுக்கு தவறு செய்ய கூட நினைக்காத ஒரு உறவு.திருநங்கை  அன்பின் உருவம்.She is so respectful bro.உண்மையாவே கண்ணெல்லாம் கலங்குது.சாமி னு அம்மாவையும் திருநங்கை களையும் தவிற வேற யாரும் கூப்பிட மாட்டாங்க.நீங்க நல்லா இருக்கணும்.🙏🙏🙏,Non-Hate-Speech
517,திருநங்கை மனம்கொண்டவர்கள் வரலாம் பேசிபழக வாட்ஸாப்பில் மட்டும் நேர்சந்துப்பு இல்லை,Non-Hate-Speech
518,எனக்கு திருநங்கை ரொம்ப பிடிக்கும் I love u amma 's,Non-Hate-Speech
519,நம்மால் உணரமுடியாத உணர்வுகளெல்லாம் செயற்கையல்ல அதுவும் இயற்கையே கடவுளின் கலையில் இதுவும் ஒன்று,Non-Hate-Speech
520,அரசாங்கம் போனாபோகுதுன்னு கொஞ்சம் சலுகை கொடுத்தா அதை தவறாக பயன்படுத்தி மற்ற நல்ல உள்ளங்களுக்கு கெட்ட பெயர் வாங்கி கொடுத்து விடுவார்கள்,Non-Hate-Speech
521,swetha k ,Non-Hate-Speech
522,ஒவ்வோறு விதமாக யோசிப்பதும் அவன் அவன் மனதை பொறுத்து,Non-Hate-Speech
523,இவர்களை மாற்ற ஏதேனும் வழிமுறைகள் இருந்தால் கூறுங்கள்' இவற்றால் பாதிக்கப்பட்ட வார்கள் பலர் தற்கொலை செய்வது தங்களுக்கான தீர்வு என கருதி உயிர்விடுகின்றன இதனைப் பற்றி தங்கள் கருத்து இதனை குணப்படுத்த வே முடியதா?,Non-Hate-Speech
524,"உனக்குள் ஆண் சுபாவம் இருப்பதால் தான் நீ பெண்களுடன் உறவு கொள்ள ஆசை படுகின்றாய்.நீ என்ன சொன்னாலும் இயற்கையை சார்ந்து தான் செல்கிறாய். உன் டிரசிங் சென்ஸ் பார்தாலே தெரியுது உனக்குள் ஆண் சுபாவம் அதிகமாக உள்ளது அதனால் தான் நீ பெண்ணை விரும்புகிறாய்.100% பெண்ணாக இருக்கும் ஒருவரும்100%பெண்ணாக இருக்கும் ஒருவருடன் சேர்ந்து செக்ஸில் ஈடுபட மாட்டார்கள். இதை நான் 100% உறுதியாக சொல்ல முடியும்.(நீ 25% பெண் 75% ஆண்)நீ இயற்கையை குறை சொல்லாதே, முன்னோர்கள் முட்டாள் இல்லை,  நீ ஒரு 25,75 அப்படிணா 5-5=0, 2+7=9 நீ ஒரு 0+9=9 இது தான் உண்மை.",Hate-Speech
525,அது உண்மை தான் ப்ரோ,Non-Hate-Speech
526,டை தேவுடியா நாயா எங்க நாட்டை வீட்டு செல்,Hate-Speech
527,இந்த அநீதியை வேடிக்கை பார்த்தவனையும் வீடியோ எடுத்தவனையும் செருப்பாலயே அடிக்கனும்,Non-Hate-Speech
528,"Elizabeth Devagnanam ஓரினசேர்க்கை உடல் இச்சை சார்ந்தது மட்டும் இல்லை, அதிலும் காதல், அன்பு, பாசம் என அனைத்து உணர்ச்சிகளும் உள்ளது, உங்கள் மழுங்கி போன மூளையில் இந்த விஷயம் ஏறுவது கடினம் தான்",Non-Hate-Speech
529,உங்கள பாராட்ட வார்த்தையே இல்ல சகோ...,Non-Hate-Speech
530,எல்லோராலும் ஒடுக்க பட்ட மக்களான திருநங்கைகளுக்குள்ளே தான் ஓட்டுமொத்த அன்பும் அரவணைப்பும் கொட்டி கிடக்கிறது....Nee azhudhu azhudhu yenga yelaarayum azha vechi ta da ....Vera level video...,Non-Hate-Speech
531,அவங்க எவ்வளவு அன்பா பேசுராங்க 😢😢😥,Non-Hate-Speech
532,இது இயற்கையாக ஏற்படும் ஒன்று அல்ல. மேலை நாடுகளால் செயற்கையாக திணிக்கப்பட்ட உலவியல் மாற்றம். உலக மக்கள் தொகையை குறைப்பதற்கு இந்த ஒருமுறையை திட்டம் போட்டு கையால்கிறார்கள். இதற்கு மீடியாவும் உடந்தை.,Hate-Speech
533,"ச்சைக் கருமம், கல்யாணமாம் , குழந்தை த்த்தெடுப்பாம்.. இதுக வளர்க்கற புள்ளைகளும் இதுக மாதிரியே தான் வளரும்...த்தூ",Hate-Speech
534,எங்களுக்கு நான் தலைவணங்குகிறேன்.,Non-Hate-Speech
535,இந்த அம்மா தான் சரியாக சொன்னார். நீதிபதி தன் மகன் இன்னொரு பையனுக்கு திருமணம் செய்து வைப்பாரா. இந்த கருத்தை ஆமோதித்த வேறு சிலருக்கும் பாராட்டுகள்.,Hate-Speech
536,ப்ரோ அவங்கள ஏமாத்தாதீங்க 🙏🙏🙏அவங்க நம்பீட்டாங்கபா ்்இது விளையாட்டு இல்லப்பா,Non-Hate-Speech
537,திருநங்கைகளுக்கு கல்வியிலும் அரசு வேலையிலும் இட ஒதுக்கீடு வழங்கலாம்.,Non-Hate-Speech
538,உங்களுக்கு உரிமை வேனும் சரி அதுக்கான முழு ஆதரவு என்னிடம் இருந்து உண்டு ஆனா குழந்தை பெத்ததுக்கு அப்பறம் யாரும்   கணவன் மனைவிக்கு இடையே நடக்கும் கலவி போன்றவை கூடாது என்பதில் உங்களுடைய கருத்து ஏற்க தகுந்தது .... இல்லை  உங்கள் உடல் ரீதியான  மாற்றங்களை நீங்கள் தான் சரியான முறையில் பின்பற்ற வேண்டும்..... அதற்காக மற்ற நபர்களை அப்படி செய்ய கூடாது இப்படி செய்ய கூடாது என்று சொல்ல எவருக்குமே உரிமை இல்லை.....உங்களுக்கான தேவைகள் உடல் மாற்றங்களை நீங்கள் தான் ஒழுங்கு முறை படுத்த வேண்டும் அதற்கு உதவதான் முடியும் உங்கள் கூடவே பயணிக்க முடியாது........தற்போதைய சூழலில் கணவன் மனைவிக்கு இடையே பல கருத்து வேறுபாடுகள் உள்ளது அத்துடன்.....பல நபர்கள் தனிமை விரும்பியாகவே இருக்கிறார்கள்... எனவே உங்களது தேவைகளை யாருக்கும் இடையயூரு இல்லாமல் நீங்களே நிறைவேற்றி கொண்டால் யாருக்கும் எவ்வித தொந்தரவுகள் இல்லை .......எவ்வித சூழ்நிலையில் யருடைய கருத்துக்களையும் கருத்தியல் ரீதியாக தான் அனுக வேண்டும்...............மகிழ்ச்சி,Non-Hate-Speech
539,கொடைக்கானல்ல அடிச்ச மாதிரி அடிக்கனும்,Non-Hate-Speech
540,திருநங்கைகளின் முன்னேற்றம் இதில் தெரிகிறது.... முன்னேற்றம் முன்னேற்றம் என்று தூக்கி விட்டு இறுதியில் ஆண்கள் தான் பின் தங்கி இருக்கிறோம் 😭😭😭😭,Hate-Speech
541,மாலினி நீ எத்தனை பேரோட ஓரினச்சேர்க்கை செய்கிறாய்.,Hate-Speech
542,இந்த அக்காவின் அன்பு உண்மையானது 😍,Non-Hate-Speech
543,🥰அந்த மனம் தாங்க இறைவன்🙏🏻❤,Non-Hate-Speech
544,இவங்களை தூக்கி வச்சி லாடம் கட்டுங்கடா,Hate-Speech
545,கற்பழிப்பது இதே போல்தான் அல்லவா,Hate-Speech
546,Sama bro..... அவர்கள் அனைவரும் அன்னைக்கு சமம்....,Non-Hate-Speech
547,அருமை  அருமை  அருமை  அருமை  அருமை  அருமை  அருமை  அருமை  அருமை  அருமை  அருமை  அருமை  அருமை  அருமை  அருமை  அருமை  🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,Non-Hate-Speech
548,இது வெளிநாட்டு சதி. இதுவரை வந்த தாக்குதல் விட இது மோசமானது. இதற்கு பெண்கள் எப்படி ஆதரவு தருகிறார்கள் என்பது புரியவில்லை. படித்து கணிணி நிறுவனத்தில் வேலை பார்க்கும் ஆண்கள் மற்றும் பெண்கள் மட்டுமே ஆதரவு தருகிறார்கள். இவர்கள் அனைவரும் வெளிநாட்டு கலாச்சாரத்திற்கு  காசுக்காக அடிமையானவர்கள்.,Hate-Speech
549,நீ உன்னோட பொழப்ப பாரு ,Non-Hate-Speech
550,Mohamed Sameer முழுச முகமத பின்பற்றவில்லை என்றால் நீ முசுலிமே கிடையாது...,Non-Hate-Speech
551,shinchan shinchan   வாய்பே இல்லை!!,Non-Hate-Speech
552,என்ன பண்ண முடியும். 🤔,Non-Hate-Speech
553,தல வேற லெவல் உங்க வீடியோ எல்லாமே நான் பார்ப்பேன் செம்மையா இருக்கும் என்னோட ஃப்ரெண்ட்ஸ் எல்லாருக்கும் ஷேர் பண்ணுவேன் இந்த வீடியோ பார்க்கும் போது எனக்கு அழுகை தான் வருது இதுபோல் பிராங்க் வெரைட்டி வெரைட்டியா பண்ணுங்க எங்க சப்போர்ட் எப்பொழுதும் உங்களுக்கு இருக்கும்,Non-Hate-Speech
554,இவங்க தொல்ல தாங்க முடியல,Hate-Speech
555,உடலில் உள்ள ஹார்மோனை உடனே சரி செய்யுங்கள்... வாழ்க வளமுடன்,Non-Hate-Speech
556,பணம் கொடுத்து டிக்கெட் எடுத்து பயணிக்கும் பயணிகள் அவமரியாதை செய்யப்படுகிறார்கள். ரயில்வே நிர்வாகம் பிச்சைகாரர்களை தடுக்க நடவடிக்கை எடுக்க வேண்டும்.,Non-Hate-Speech
557,நீ என்ன ஓரின gay lesbian சேர்க்கையி ல பிறந்த இல்லை உன்னுடைய பெற்றோர் ஓரின gay lesbian சேர்க்கையலாரா....!,Hate-Speech
558,அறிவு கெட்ட முண்டம்,Non-Hate-Speech
559,வாழ்க வளமுடன்  சகோ,Non-Hate-Speech
560,ஏன்? எல்லாரும் ஓரினச்சேர்க்கை ல ஈடுபட போறாங்களா? இல்லையே??,Non-Hate-Speech
561,திருநங்கை  சிவசக்தி ரூபம் அவர்களை என்று உலகம் வணங்க ஆரம்பிக்கிறதோ அன்று மனிதகுலம் நன்நிலை பெரும். நமசிவய வாழ்க,Non-Hate-Speech
562,திருநங்கைகள் பாவம் பாசங்கொண்டவர்கள்,Non-Hate-Speech
563,"டேய் எச்ச நாயிங்களா ஏண்டா இப்படி,பாவம் பண்ணாதிங்க அந்த மாதிரி உனக்கு ஒரு குழந்த பொறக்கும் அப்ப தெரியும்",Non-Hate-Speech
564,த்துதுஉஉ.... ஏலீயன் மண்ட..,Non-Hate-Speech
565,அக்காவின் உண்மையான அன்பு❤ 🙏,Non-Hate-Speech
566,சரியாண வேலை இடம் ஒதுக்கிடு கொடுக்க வேண்டும்,Non-Hate-Speech
567,அனைத்து திருநங்கைகளும் ,Non-Hate-Speech
568,அந்த அக்காவுக்கு நல்ல மனம் நன்பா ,Non-Hate-Speech
569,நீங்க உங்க மீடியாவை விளம்பரப்படுத்துரதுக்காக இந்த மனநோயாளிய கூப்பிட்டு பேட்டி எடிக்குறது மூலமா இந்தமாதிறி விசயங்களை ஊக்குவிக்க நினக்கிறீங்களா இந்த பெண் பேச்சுக்கு அடிப்பைடை அறிவேஇல்லாதவன் கூட பதில் சொல்லமுடியும் நீங்களும் உங்க பேட்டியும்,Hate-Speech
570,"தன் பால் ஈர்ப்பு இயற்கை.  அதைத் தடுக்கக்கூடாது என்பது மிகவும் அபத்தமானது.  அது இயற்கையானது இல்லை என்பதால் யோக்கியமற்றது.  இவர்கள் கூறும் ஒற்றைச் சொல் எங்களுடைய தனிப்பட்ட உணர்வு.  ஒரு குறிப்பிட்ட மக்களுடைய இயற்கைக்கு மாறுபட்ட உணர்வு சரி என்பதை ஏற்றுக்கொள்வது தவறு.  குடித்து குடும்பத்தை அழிப்பவன், பல பெண்களுடன்/ஆண்களுடன் கள்ள உறவு கொள்ளுபவர்கள், கொலை செய்பவர்கள், கொள்ளையடிப்பவர்கள் போன்ற சமூக விரோதிகளும் இது எங்கள் உணர்வு சம்பந்தப்பட்டது என்று எளிதாக சொல்லலாம்.  அதை ஏற்றுக்கொள்ள முடியுமா?  திருட வேண்டும் என்ற உணர்வு இயற்கையானதுதானே.. பல பேருடன் உளவு கொள்ளத்துடிப்பது இயற்கையானதுதானே.. பெற்றோரை கவனிக்க விரும்பாத உணர்வும் இயற்கைத்தானே.. அதையும் இனி தவறு இல்லை என்று சட்டம் இயற்றி அதற்கு வக்காலத்து வாங்கட்டும் இந்த அரசு.",Hate-Speech
571,அந்த மனசு சார் கடவுள் 🤷‍♂️ சல்யூட் bro 🤝,Non-Hate-Speech
572,தெய்வ மக்கள் அவர்கள் அவர்களுக்கு மனசும் தெய்வமாக இருக்கு  நன்றி💐💐💐💐 அவரின் பெயர் என்ன நன்ப,Non-Hate-Speech
573,மனைவியை உயிர் நண்பனாக போற்றுங்கள் எந்த குழப்பமும் வராது,Non-Hate-Speech
574,நீ அரிசி தான் சாப்பிட வேன்டும் உனக்கு அரிசி சாப்பிட பிடிக்களைன்னா பட்டினி கிடந்து தான் சாக வேன்டும் என்பது என்னடா நியாயம் நான்கு வயது குழந்தையை அவர்கள் கற்பழித்து கொல்ல வில்லை இரண்டு ஆண்கள்  இல்லைது இரண்டு பெண்கள் ஒருவரை ஒருவர் விரும்பிக்கொன்டு தங்களுக்குள் இனைவதால் உங்களுக்கு என்டா எறியுது தேவடியா பயலுகளா.,Non-Hate-Speech
575,சிலபேர் தவறு செய்வதற்காக எல்லா திருநங்கைகளும் குறை சொல்வது தவறு,Non-Hate-Speech
576,"Sex என்பதை இறைவன் இனப்பெருக்கதிற்காகதான் படைத்தான்.ஆனால் sex என்பதே இவ்வுலகில் இல்லாமல் இருந்தால் உலகத்தில் பரிசுத்தமாக மனிதன்  இருந்திருப்பார்கள்னு தோனுது.விஜ்ஜான கண்டுபிடிப்புகள் மனிதனை ஆக்குவதற்காக இருக்க வேண்டும்.அழிபதற்காக இல்லை.விலகுகள்கூட இப்படி அறுவறுப்பாக நடந்து கொள்ளாது.ஏன் இந்த மனித இனம் கேவலமாக நடத்து கொள்ளுகிறது.விஜ்ஜானதை மிச்சின இறைவன் சக்தி ஒன்னு இருக்கு.விஜ்ஜானதால் இறந்தவனை உயிருள்ளவனா மாத்தமுடியுமா.இறைவன் பிறப்பு ,இறப்பு என்பதை படைத்தான் உங்களாள் முடிந்தால் உங்க விஜ்ஜானதை வைத்து இறப்பை மாற்றுகள் பார்போம்.சாவல்லாக சொல்லுகிறேன் முடியாது.யாராக இருந்தாலும் இறப்பு என்பது வந்தேஆகும்.எப்போது ஓரினச்சேர்கை அதிகம் ஆகுதோ அப்போது உலகம் அழிய போகுதுகிற அடையாளம்.எவன் ஒருவன் மனஇச்சைக்கு அடிமையாகி வாழ்கிறானோ அவன் நரகதிற்கு செல்லுவான்.நரகம் மனஇச்சையைகொண்டு முடப்பட்டுள்ளது.குர்ஆன் படிபவர்களுக்கு தெரியும் ஓரினச்சேர்க்கை மறுமைநாளின் அடையாளம் என்று.ஓரினச்சேர்கையாளர்களாள்தான் இறைவன் எய்ட்ஸ் என்கிற கொடிய நோய்யை அனுப்பினான்.விஜ்ஜானதால் எய்ட்ஸ் நோய்க்கு மருந்து கண்டுபிடியுங்கள் பார்போம்.அது இறைவன் கண்ணியம் இல்லாதவருக்கும் ஓரினசேர்கையாளுக்கும் தண்டனை இது.இறைவன் நம்மை பார்கிறான் அடுத்த நொடி நிரந்தரம் இல்லை இவ்வுலகில்.",Hate-Speech
577,ஓம் பொண்டாட்டிய எங்க (டி)டா,Hate-Speech
578,இவள்  வணங்கபடவேண்டியவள் . ஆயிரம் ஆண்டுகள்  இல்லை  பல  ஆயிரம் ஆண்டுகளுக்கு  எந்த கவலையும்  இல்லாமல்  மகிழ்ச்சியாக  வாழ  இறைவனை வேண்டுகிறேன்,Non-Hate-Speech
579,நீங்க சொல்வதெல்லாம் உண்மை தான் ஆனால் ஒரு சில திருநங்கைகள் செய்யுற தவறு அனைவரையும் தவறான ,Non-Hate-Speech
580,இதெல்லாம் ஒரு prank ha.,Non-Hate-Speech
581,இவர்கள் மேல் கொஞ்சம் மரியாதை வைத்து இருந்தது !!!!,Non-Hate-Speech
582,இவனுக யாரு திருநங்கைகளை தப்பா பேச. எவனையாவது ஒரு வேலை வாங்கி குடுக்க சொல்லு பொட்டை பயலுக ஓடிருவானுக  பாடுங்க.,Non-Hate-Speech
583,இந்த கொரோனா சூழ்நிலையிலும் எப்படி ப்ரோ இப்படி public ஆ prank பன்னுறிங்க..,Non-Hate-Speech
584,மனதை ரொம்ப வலிக்க வைத்திட்டது ,Non-Hate-Speech
585,திருனங்கை மனசுல இவ்வலவு ஈரம் இருக்கா,Non-Hate-Speech
586,நீங்கள் என்னதான் சட்டம் கொண்டுவந்தாலும் இது தவறான ஒன்று,Hate-Speech
587,RAJKUMAR C  ,Non-Hate-Speech
588,Vijay Kumar  நீயும் 9 தானா,Hate-Speech
589,அந்த அக்காவுக்கு என்னுடைய அன்பு கடந்த பாசம் உண்டு.,Non-Hate-Speech
590,பொறம்போக்கு நாய்ங்க... செருப்பால அடிச்சி தொரத்தணும்,Hate-Speech
591,அந்த மனசுதாங்க கடவுள்,Non-Hate-Speech
592,ஓரின சேர்க்கையை ஆதரிக்கிறோம்,Non-Hate-Speech
593,முதல்முறை ஒரு பிராங்க்  பார்த்து கண் கலங்கியது சூப்பர் நண்பா,Non-Hate-Speech
594,உங்கள் அப்பா உன்னை மாதிரி நினைத்து ஒரு ஆம்பளை கூட செக்ஸ் வச்சு இருந்தால் நீ இப்போது இப்படி நக்கீரன் பத்திரிகை கூட பேசிட்டு இருப்பியா.....,Hate-Speech
595,ஐயப்பன் பிறப்பை ஆதரிக்கின்றவர்கள் ஏன் இதை கொச்சை படுத்துகிறார்கள்,Non-Hate-Speech
596,Nagarjun Rajeshwaran  போட நாறாக்கூதி,Non-Hate-Speech
597,திருநங்கைகளை பழித்தால் அதற்கும் சட்டம் இயற்றப்பட வேண்டும் அவர்களும் மனிதன்,Non-Hate-Speech
598,அது தவறு இல்லை உடலால் இயற்கையில் மாற்றம் நடந்தால்...ஆனால் இதையே அனைவரும் பின்பற்றினால் அது முடிவு,Hate-Speech
599,அட பாவிங்களா ... நான் அந்த பையன் என்னம்மா நடிக்கிறான். வேற லெவல்....,Non-Hate-Speech
600,"ஒரு உணர்வை புரிஞ்சிக்காம ஏண்டா இப்டி பேசிட்டு திரியுறீங்களேடா .support  பண்ணா உடனே நீங்களா  முடிவு பண்ணிடுங்க .அதனையே .படிங்காடா முதல்ல.பல வருஷங்களா இருந்த பிரச்சனைக்கு ஒரு தீர்வு கிடைக்க போகுது .அதோட முதல் படிதான் மாலினி ஜீவரத்தினம் .இவங்க அளவுக்கு தைரியம் யாருக்காவது இருந்தா போய்  பேசுங்கடா.நான் அவங்களுக்கு suport  ; பண்ணுவேன் .முதல்ல இந்த மதம் ,கலாச்சாரம் கன்றாவியா தூக்கி போடுங்கடா நாய்களா .",Non-Hate-Speech
601,அந்த தாய்மை உள்ளத்திற்கு என் கண்ணீர் துளிகள் சமர்ப்பணம்😢😢♥️.,Non-Hate-Speech
602,இயற்கைக்கு மாறானது அனுக்கு பென் படைத்தான் ஆன்டவன்,Hate-Speech
603,நம்ம பொழப்ப பார்க்கவே ரொம்ப நேரம் சரியா இருக்கு இதுல என்னத்த சொல்ல அவங்க வாழ்க்கை அவங்கவங்க விருப்பம் கருத்து சொல்ல நீ யாரு அவங்க கஷ்டப்படும்போது நம்பிக்கை குடுக்கல கை கொடுக்கல அவங்களுக்கு புடிச்ச மாதிரி தான் அவங்க இருக்கட்டுமே மொத்தத்துல அவங்களும் மனுஷங்க நல்ல மனுஷங்க ஒரு ஆணாக இருந்து நமக்கு ஒரு பொண்ண புடிக்கும்னா அது நம்ம இஷ்டம் அவளைப் பொறுத்த வரைக்கும் ஒரு பொண்ணுக்கு பொண்ணு புடிச்சாலும் சரி ஒரு ஆணுக்கு ஒரு ஆணை புடிச்சாலும் சரி அவங்க அவங்க விருப்பம் இதுல நமக்கு என்ன கஷ்டம் அவங்களும் வாழ்க வளமுடன். மாலினி சகோதரிக்கு வாழ்த்துக்கள்,Non-Hate-Speech
604,Suriya Moorthi  நல்ல ஒரு மெசேஜ்யை சொன்ன உங்களுக்கு என் மனமார்ந்த நன்றி நண்பா. வணக்கம்.,Non-Hate-Speech
605,உங்கள் சொந்தகதை கேக்குனும்னு,Non-Hate-Speech
606,அறுமையான சட்டம் வரவேற்க வேண்டும். இதற்கு எதிர்ப்பு தெரிவிக்கும் ஆண்களே ஞாபகபடுத்தி பாருங்கள் ஏதோ ஒரு சமயத்தில் நீயும் ஒரு ஆணிடம் சென்று உன் இச்சையை தீர்த்து இருப்பாய்,Non-Hate-Speech
607,+Sakthi Vinayagam நீங்க போய் பாத்திங்களா?,Non-Hate-Speech
608,ஓணான் ஓன்னுக்கு போனமாறி முகத்த வச்சிக்கிட்டு... ஒன்ன ஒருத்தன் ஒரசுனான???,Non-Hate-Speech
609,அம்மா நான் உங்களை ஒரு நாளும் ஆண் என சொல்ல விரும்புவதில்லை அர்த்த நாதிஸ்வரர் எனவும் சொல்ல மாட்டேன் நியும் ஒரு தாய் நான் உன்னை அம்மா என அழைப்பேன்  அம்மா,Non-Hate-Speech
610,மறைக்க முயற்சி க் காமல் உண்மை கூறி யமை க்கு நண்றி,Non-Hate-Speech
611,உங்களுக்கு பதில் அளித்துள்ள தோழருக்கு நன்றி🙏,Non-Hate-Speech
612,Subash Bose குழந்தை பெற்றுக்கொல்வது மட்டுமே வாழ்க்கையாகுமா...???,Non-Hate-Speech
613,இந்த மாதிரி நாய்களை சுட்டு கொள்ளவேண்டும்,Hate-Speech
614,இது போன்று பழனிமலை வரும் பக்தர்களுக்கு மிகப் பெரிய இடையூறாக இருக்கிறார்கள் திருநங்கை .திருநங்கை  வளர்ந்துவரும் இந்த இந்த சமூகத்தில் இவர்களே தங்கள் தரங்களை குறைத்து வருகிறார்கள்....,Non-Hate-Speech
615,Yuvaraj V அவர் அப்பா இது மாதிரி நினைத்து ஒரு ஆம்பளை கூட குடும்பம் நடத்தி இருந்தால் அவள் இப்போது இப்படி பேசிக்கொண்டு இருப்பாளா,Hate-Speech
616,செம அக்கா... செம அழகா பேசியிருக்கிங்க..,Non-Hate-Speech
617,என்ன பா வர வர எல்லாரும் sun TV episode  மாறி கொண்டுபோறீங்க .....,Non-Hate-Speech
618,"ஓரினச்சேர்க்கையோ அல்லது சுயஇன்பமோ, இரண்டுமே மேலைநாட்டு கலாச்சாரமோ அல்லது தனிமனித சுதந்திரமோ அல்ல. இது இயற்கைக்கும் இறைவனுக்கும் எதிரான பாவம். ஆணும் பெண்ணும் சேரவேண்டும் என்பதும் அதினால் சந்ததி பெருக வேண்டும் என்பதுதான் இறைவனின் இயற்கையின் நியதி.அதை மாற்றுவது பாவம். அதற்க்கு நீதிமன்றமே அனுமதி அளிப்பது என்பது மனுக்குலத்தின் ஒரு அழிவைநோக்கிய பயணம். இதை கிறிஸ்தவம் வண்மையாக கண்டிக்கிறது. நீதிதுறைக்காக ஜெபிப்போம் தேசம் பரிசுத்தபடுவதாக! ஆமென்",Hate-Speech
619,J. devi jahir J. devi jahir  என்னால் உதவி செய்ய முடியும் ஆனால் நீண்ட தூரத்தில் இருக்கிறேன்...  இயலாமைக்கு வருந்துகிறேன்,Non-Hate-Speech
620,ப்ரோ எல்லா திருநங்கைகளும் இறைவன் மாதிரி ஒரு சில பேர்தான் தவறான வழியில் போறாங்க நீங்க திருநங்கைகளை வைத்து  பிராங்க் பண்ணாதீங்க ப்ரோ இவங்கள மாதிரி ஆளுக்கெல்லாம் நீங்க விழிப்புணர்வு வீடியோ போடுங்க ப்ரோ,Non-Hate-Speech
621,"அது பாவம் 10 ரூபாய்க்கு புடவைய தூக்கி காட்டிடு 10 ரூபாயோட போயிருச்சு, ஆனா நீ அதவச்சு 4.7M வாங்கி அத காசாக்க பாக்குற..",Non-Hate-Speech
622,சிருத்தொழில் தொடங்க முன்பணம் வேண்டும் தோழரே,Non-Hate-Speech
623,பெண்மை புதுமை முதுமை தாய்மை அவன் அல்ல அவள்தான்,Non-Hate-Speech
624,மதன் அந்த ஈ 10:21 உங்கள ரொம்ப  தொந்தரவுபண்ணுது !! 😂😂😂,Non-Hate-Speech
